,product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link,product_tag,brand_tag,discount_amount,discount_percent,tags,seller_address,meta_description,meta_keyword
21848,140 TC 1 Queen Bedsheet with 2 Pillow Covers,Home Ecstasy,3.9,188,1599,879,Double Queen,bedsheets/home-ecstasy/home-ecstasy-teal-blue-geometric-140-tc-cotton-1-queen-bedsheet-with-2-pillow-covers/11019556/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/19/317bc43c-8073-4e2b-98a4-4f1c74ac3e031574162885530-1.jpg",bedsheets,home-ecstasy,720,45,"home-furnishing,unisex-home-furnishing,bedsheets,home-ecstasy-bedsheets",Delhi - 110020,Buy Home Ecstasy Teal Blue Geometric 140 TC Cotton 1 Queen Bedsheet With 2 Pillow Covers - Bedsheets for Unisex from Home Ecstasy at Rs. 799. Style ID: 11019556,"Home Ecstasy Teal Blue Geometric 140 TC Cotton 1 Queen Bedsheet With 2 Pillow Covers,  Home Ecstasy, Bedsheets, Bedding, Home, Home for Unisex, Buy Home Ecstasy Teal Blue Geometric 140 TC Cotton 1 Queen Bedsheet With 2 Pillow Covers Online in India, Buy Bedsheets at best price"
21849,Unisex Solid Duffel Bag,NOVEX,3.9,118,1995,899,M,duffel-bag/novex/novex-unisex-turquoise-blue--black-solid-duffel-bag/13453726/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/1/16/7372a54a-14dd-4ae5-a962-3c878e627c171610773680255-1.jpg",duffel-bag,novex,1096,54,"accessories,unisex-accessories,duffel-bag,novex-duffel-bag",Delhi - 110015,Buy NOVEX Unisex Turquoise Blue & Black Solid Duffel Bag - Duffel Bag for Unisex from NOVEX at Rs. 899. Style ID: 13453726,"NOVEX Unisex Turquoise Blue & Black Solid Duffel Bag,  NOVEX, Duffel Bag, Bags, Accessories, Accessories for Unisex, Buy NOVEX Unisex Turquoise Blue & Black Solid Duffel Bag Online in India, Buy Duffel Bag at best price"
21850,Solid High Neck T-shirt,SASSAFRAS,4.4,654,899,494,"XS,S,M,L,XL,XXL",tshirts/sassafras/sassafras-women-black-solid-high-neck-t-shirt/12222088/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12222088/2020/8/17/00bc098b-3f46-4fef-8847-95b133ecd5271597641444032-SASSAFRAS-Women-Black-Solid-High-Neck-T-shirt-99115976414422-1.jpg",tshirts,sassafras,405,45,"clothing,women-clothing,tshirts,sassafras-tshirts",Karnataka - 560029,Buy SASSAFRAS Women Black Solid High Neck T Shirt - Tshirts for Women from SASSAFRAS at Rs. 404. Style ID: 12222088,"SASSAFRAS Women Black Solid High Neck T Shirt,  SASSAFRAS, Tshirts, Topwear, Apparel, Apparel for Women, Buy SASSAFRAS Women Black Solid High Neck T Shirt Online in India, Buy Tshirts at best price"
21851,Hand Block Print Sustainable Pure Cotton Skirt,Taavi,3.9,816,1899,1139,"32,34",skirts/taavi/taavi-blue--off-white-indigo-hand-block-print-maxi-flared-sustainable-pure-cotton-skirt-with-gathers--slit/9678331/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9678331/2021/2/11/8f5b7696-3eec-4a56-963a-7ac84c0383f61613030729526TaaviWomenBlueOff-WhiteIndigoHandBlockPrintMaxiFlaredSkirtwi1.jpg",skirts,taavi,760,40,"clothing,women-clothing,skirts,taavi-skirts",Delhi - 110020,Buy Taavi Blue & Off White Indigo Hand Block Print Maxi Flared Sustainable Pure Cotton Skirt With Gathers & Slit - Skirts for Women from Taavi at Rs. 1139. Style ID: 9678331,"Taavi Blue & Off White Indigo Hand Block Print Maxi Flared Sustainable Pure Cotton Skirt With Gathers & Slit,  Taavi, Skirts, Bottomwear, Apparel, Apparel for Women, Buy Taavi Blue & Off White Indigo Hand Block Print Maxi Flared Sustainable Pure Cotton Skirt With Gathers & Slit Online in India, Buy Skirts at best price"
21852,Women 16 Inch Laptop Bag,United Colors of Benetton,4.6,19,6499,5849,"Upto 16""",laptop-bag/united-colors-of-benetton/united-colors-of-benetton-women-teal-blue-16-inch-quilted-laptop-bag/14312762/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14312762/2022/5/19/92885fa9-9ea4-44c3-80ed-646c4610fb4e1652961140178-United-Colors-of-Benetton-Women-Teal-Blue-16-Inch-Quilted-La-1.jpg",laptop-bag,united-colors-of-benetton,650,10,"accessories,women-accessories,laptop-bag,united-colors-of-benetton-laptop-bag",Delhi - 110020,Buy United Colors Of Benetton Women Teal Blue 16 Inch Quilted Laptop Bag - Laptop Bag for Women from United Colors Of Benetton at Rs. 5849. Style ID: 14312762,"United Colors Of Benetton Women Teal Blue 16 Inch Quilted Laptop Bag,  United Colors Of Benetton, Laptop Bag, Bags, Accessories, Accessories for Women, Buy United Colors Of Benetton Women Teal Blue 16 Inch Quilted Laptop Bag Online in India, Buy Laptop Bag at best price"
21853,Embroidered A-Line Maxi Dress,W,3.1,11,3999,1999,"XS,S,M,M/L,L,XL,XXL,3XL,4XL",dresses/w/w-women-magenta--golden-ethnic-motifs-print-embroidery-work-a-line-maxi-dress/15754220/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15754220/2022/5/20/c7c15876-7817-4463-ab4c-54d2f79255791653042283621-Magenta-Dress-With-Embroidery-9051653042283014-1.jpg",dresses,w,2000,50,"clothing,women-clothing,dresses,w-dresses",Delhi - 110030,Buy W Women Magenta & Golden Ethnic Motifs Print Embroidery Work A Line Maxi Dress - Dresses for Women from W at Rs. 1599. Style ID: 15754220,"W Women Magenta & Golden Ethnic Motifs Print Embroidery Work A Line Maxi Dress,  W, Dresses, Dress, Apparel, Apparel for Women, Buy W Women Magenta & Golden Ethnic Motifs Print Embroidery Work A Line Maxi Dress Online in India, Buy Dresses at best price"
21854,Men PWRWarm Jacket,Puma,0.0,0,8999,3599,"S,M,L,XL,XXL",jackets/puma/puma-men-lime-green-solid-pwrwarm-jacket/17537618/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17537618/2022/3/16/7f646477-5c71-4e69-bfaf-214b349660aa1647428371555Jackets1.jpg",jackets,puma,5400,60,"clothing,men-clothing,jackets,puma-jackets",Karnataka - 560048,Buy Puma Men Lime Green Solid PWRWarm Jacket - Jackets for Men from Puma at Rs. 3599. Style ID: 17537618,"Puma Men Lime Green Solid PWRWarm Jacket,  Puma, Jackets, Topwear, Apparel, Apparel for Men, Buy Puma Men Lime Green Solid PWRWarm Jacket Online in India, Buy Jackets at best price"
21855,Men Printed Thong Flip-Flops,Woodland,0.0,0,1295,1100,"UK6,UK7,UK8,UK9,UK10,UK11",flip-flops/woodland/woodland-men-navy-blue--white-brand-logo-print-thong-flip-flops/18164202/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18164202/2022/5/16/8d6659d5-c77a-44b4-8b56-76a8b35bd82e1652700498821-Woodland-Men-Navy-Blue--White-Brand-Logo-Print-Thong-Flip-Fl-1.jpg",flip-flops,woodland,195,15,"footwear,men-footwear,flip-flops,woodland-flip-flops",Karnataka - 560029,Buy Woodland Men Navy Blue & White Brand Logo Print Thong Flip Flops - Flip Flops for Men from Woodland at Rs. 971. Style ID: 18164202,"Woodland Men Navy Blue & White Brand Logo Print Thong Flip Flops,  Woodland, Flip Flops, Flip Flops, Footwear, Footwear for Men, Buy Woodland Men Navy Blue & White Brand Logo Print Thong Flip Flops Online in India, Buy Flip Flops at best price"
21856,Ethnic Pattern Straight Kurta,AURELIA,4.3,13,1499,599,"XS,S,M,L,XL,XXL",kurtas/aurelia/aurelia-women-red--off-white-ethnic-patterned-straight-kurta/11611950/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11611950/2020/10/15/fff77f87-8873-4a8f-bb80-5db5bf3a49541602748513318-AURELIA-Women-Red--Off-White-Woven-Design-Straight-Kurta-981-1.jpg",kurtas,aurelia,900,60,"clothing,women-clothing,kurtas,aurelia-kurtas",Delhi - 110030,Buy AURELIA Women Red & Off White Ethnic Patterned Straight Kurta - Kurtas for Women from AURELIA at Rs. 1049. Style ID: 11611950,"AURELIA Women Red & Off White Ethnic Patterned Straight Kurta,  AURELIA, Kurtas, Topwear, Apparel, Apparel for Women, Buy AURELIA Women Red & Off White Ethnic Patterned Straight Kurta Online in India, Buy Kurtas at best price"
21857,Men Pure Cotton Casual Shirt,Roadster,0.0,0,1699,1019,"38,40,42,44",shirts/roadster/roadster-men-blue-solid-pure-cotton-casual-shirt/18288682/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18288682/2022/5/27/ac7b274a-cbb0-476f-80a3-28303a240cb21653635688158-Roadster-Men-Shirts-601653635687557-1.jpg",shirts,roadster,680,40,"clothing,men-clothing,shirts,roadster-shirts",Haryana - 122102,Buy Roadster Men Blue Solid Pure Cotton Casual Shirt - Shirts for Men from Roadster at Rs. 1019. Style ID: 18288682,"Roadster Men Blue Solid Pure Cotton Casual Shirt,  Roadster, Shirts, Topwear, Apparel, Apparel for Men, Buy Roadster Men Blue Solid Pure Cotton Casual Shirt Online in India, Buy Shirts at best price"
21858,Men Solid Sneakers,CIPRAMO SPORTS,3.5,2,1499,1349,"UK6,UK7,UK8,UK9,UK10",casual-shoes/cipramo-sports/cipramo-sports-men-white-solid-pu-sneakers/17020322/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17020322/2022/2/3/e20aa2f8-56fd-451a-90e1-fbf63ed8b3481643867766884CIPRAMOSPORTSMenWhitePrintedPUSneakers1.jpg",casual-shoes,cipramo-sports,150,10,"footwear,men-footwear,casual-shoes,cipramo-sports-casual-shoes",Not Mentioned,Buy CIPRAMO SPORTS Men White Solid PU Sneakers - Casual Shoes for Men from CIPRAMO SPORTS at Rs. 1499. Style ID: 17020322,"CIPRAMO SPORTS Men White Solid PU Sneakers,  CIPRAMO SPORTS, Casual Shoes, Shoes, Footwear, Footwear for Men, Buy CIPRAMO SPORTS Men White Solid PU Sneakers Online in India, Buy Casual Shoes at best price"
21859,Women Pumps,Mochi,4.2,16,2990,2093,"EURO36,EURO37,EURO38,EURO39,EURO40,EURO41",heels/mochi/mochi-women-black-solid-pumps/10725362/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/25/daf2ac8b-8b01-419e-8ce9-aa0fd64b09241569409601610-1.jpg",heels,mochi,897,30,"footwear,women-footwear,heels,mochi-heels",Maharashtra - 421302,Buy Mochi Women Black Solid Pumps - Heels for Women from Mochi at Rs. 1943. Style ID: 10725362,"Mochi Women Black Solid Pumps,  Mochi, Heels, Shoes, Footwear, Footwear for Women, Buy Mochi Women Black Solid Pumps Online in India, Buy Heels at best price"
21860,Women Typography Printed Applique T-shirt,Bewakoof,4.8,4,1099,426,"XS,S,M,L,XL,XXL,3XL",tshirts/bewakoof/bewakoof-women-red-typography-printed-applique-t-shirt/18267766/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18267766/2022/5/13/b463aec1-a0fe-4dac-bf9a-a4d12c38e7921652461465808BewakoofWomenRedTypographyPrintedAppliqueT-shirt1.jpg",tshirts,bewakoof,673,61,"clothing,women-clothing,tshirts,bewakoof-tshirts",Maharashtra - 421302,Buy Bewakoof Women Red Typography Printed Applique T Shirt - Tshirts for Women from Bewakoof at Rs. 399. Style ID: 18267766,"Bewakoof Women Red Typography Printed Applique T Shirt,  Bewakoof, Tshirts, Topwear, Apparel, Apparel for Women, Buy Bewakoof Women Red Typography Printed Applique T Shirt Online in India, Buy Tshirts at best price"
21861,Printed Top with Palazzos,M&H Easy,4.2,72,2599,1039,"XS,S,M,L,XL",co-ords/mh-easy/mh-easy-women-white--green-printed-top-with-palazzos/13584814/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13584814/2021/4/7/b290645b-2eb5-4216-8e1e-013240ede5d71617794811419-MH-Easy-Women-Clothing-Set-1151617794810522-1.jpg",co-ords,mh-easy,1560,60,"clothing,women-clothing,co-ords,m-and-h-easy-co-ords",Delhi - 110020,Buy M&H Easy Women White & Green Printed Top With Palazzos - Co Ords for Women from M&H Easy at Rs. 909. Style ID: 13584814,"M&H Easy Women White & Green Printed Top With Palazzos,  M&H Easy, Co Ords, Apparel Set, Apparel, Apparel for Women, Buy M&H Easy Women White & Green Printed Top With Palazzos Online in India, Buy Co Ords at best price"
21862,Striped Casual Shirt,Harvard,4.3,169,1898,759,"S,M,L,XL",shirts/harvard/harvard-women-pink--maroon-striped-casual-shirt/13529118/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13529118/2021/3/19/861db459-bc8d-44ac-bea4-2b481e9d22831616128717818-Harvard-Women-Pink--Maroon-Regular-Fit-Striped-Casual-Shirt--1.jpg",shirts,harvard,1139,60,"clothing,women-clothing,shirts,harvard-shirts",Delhi - 110063,Buy Harvard Women Pink & Maroon Striped Casual Shirt - Shirts for Women from Harvard at Rs. 949. Style ID: 13529118,"Harvard Women Pink & Maroon Striped Casual Shirt,  Harvard, Shirts, Topwear, Apparel, Apparel for Women, Buy Harvard Women Pink & Maroon Striped Casual Shirt Online in India, Buy Shirts at best price"
21863,Women Mom-Fit High-Rise Jeans,URBANIC,4.4,15,2090,1045,"24,26,28,30",jeans/urbanic/urbanic-women-blue-mom-fit-high-rise-light-fade-jeans/15852662/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15852662/2021/12/8/573bf648-9f85-4afe-a933-a1883cf99ea21638938691440URBANICWomenBlueMom-FitHigh-RiseLightFadeJeans1.jpg",jeans,urbanic,1045,50,"clothing,women-clothing,jeans,urbanic-jeans",Delhi - 110020,Buy URBANIC Women Blue Mom Fit High Rise Light Fade Jeans - Jeans for Women from URBANIC at Rs. 1358. Style ID: 15852662,"URBANIC Women Blue Mom Fit High Rise Light Fade Jeans,  URBANIC, Jeans, Bottomwear, Apparel, Apparel for Women, Buy URBANIC Women Blue Mom Fit High Rise Light Fade Jeans Online in India, Buy Jeans at best price"
21864,Chikankari Straight Kurta,Saadgi,4.7,9,1498,674,"S,M,L,XL,XXL",kurtas/saadgi/saadgi-women-green--white-chikankari-embroidered-straight-kurta/13429762/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13429762/2021/1/21/0cd9824f-7f67-417e-a23a-5b99f258b0131611228916096-Lucknowi-Aari-Embroidererd-Kurta-8151611228914145-1.jpg",kurtas,saadgi,824,55,"clothing,women-clothing,kurtas,saadgi-kurtas",Delhi - 110005,Buy Saadgi Women Green & White Chikankari Embroidered Straight Kurta - Kurtas for Women from Saadgi at Rs. 674. Style ID: 13429762,"Saadgi Women Green & White Chikankari Embroidered Straight Kurta,  Saadgi, Kurtas, Topwear, Apparel, Apparel for Women, Buy Saadgi Women Green & White Chikankari Embroidered Straight Kurta Online in India, Buy Kurtas at best price"
21865,Cotton 240 Thread Count Double bedsheet,Story@home,4.1,338,2199,1319,Super King,bedsheets/storyhome/storyhome-blue-floral-flat-240-tc-1-double-bedsheet-with-2-pillow-covers/2399432/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2399432/2021/6/27/c723afe0-b63f-4561-8f7a-f28074055c781624781366879-Storyhome-Blue-Floral-Flat-240-TC-1-Double-Bedsheet-with-2-P-1.jpg",bedsheets,storyhome,880,40,"home-furnishing,unisex-home-furnishing,bedsheets,story-at-home-bedsheets",Delhi - 110063,Buy Story@home Blue Floral Flat 240 TC 1 Double Bedsheet With 2 Pillow Covers - Bedsheets for Unisex from Story@home at Rs. 1099. Style ID: 2399432,"Story@home Blue Floral Flat 240 TC 1 Double Bedsheet With 2 Pillow Covers,  Story@home, Bedsheets, Bedding, Home, Home for Unisex, Buy Story@home Blue Floral Flat 240 TC 1 Double Bedsheet With 2 Pillow Covers Online in India, Buy Bedsheets at best price"
21866,PU Structured Satchel,Caprese,4.1,80,3799,1899,Onesize,handbags/caprese/caprese-beige-pu-structured-satchel/14035924/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14035924/2021/7/9/9bee41f7-2c6c-460d-add3-bb70eea34b8b1625805985740-Caprese-Beige-PU-Structured-Satchel-3081625805985348-1.jpg",handbags,caprese,1900,50,"accessories,women-accessories,handbags,caprese-handbags",Delhi - 110002,Buy Caprese Beige PU Structured Satchel - Handbags for Women from Caprese at Rs. 2279. Style ID: 14035924,"Caprese Beige PU Structured Satchel,  Caprese, Handbags, Bags, Accessories, Accessories for Women, Buy Caprese Beige PU Structured Satchel Online in India, Buy Handbags at best price"
21867,Buds Wireless,Realme,4.2,857,1999,1799,Onesize,headphones/realme/realme-green-buds-wireless-in-ear-bluetooth-with-mic-/11464884/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11464884/2020/2/5/4816c1ce-534d-4978-bbe1-14d17f403d5d1580887563165-Realme-Unisex-Headphones-9921580887562781-1.jpg",headphones,realme,200,10,"accessories,unisex-accessories,headphones,realme-headphones",Delhi - 110020,Buy Realme Green Buds Wireless In Ear Bluetooth With Mic - Headphones for Unisex from Realme at Rs. 1799. Style ID: 11464884,"Realme Green Buds Wireless In Ear Bluetooth With Mic,  Realme, Headphones, Accessories, Accessories, Accessories for Unisex, Buy Realme Green Buds Wireless In Ear Bluetooth With Mic Online in India, Buy Headphones at best price"
21868,Self-design Crop Top,Veni Vidi Vici,4.1,916,1290,516,"XS,S,M,L",tops/veni-vidi-vici/veni-vidi-vici-black-self-design-crop-top/1617114/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1617114/2016/11/3/11478158326605-Veni-Vidi-Vici-Women-Tops-6631478158326305-1.jpg",tops,veni-vidi-vici,774,60,"clothing,women-clothing,tops,veni-vidi-vici-tops",Delhi - 110049,Buy Veni Vidi Vici Black Self Design Crop Top - Tops for Women from Veni Vidi Vici at Rs. 516. Style ID: 1617114,"Veni Vidi Vici Black Self Design Crop Top,  Veni Vidi Vici, Tops, Topwear, Apparel, Apparel for Women, Buy Veni Vidi Vici Black Self Design Crop Top Online in India, Buy Tops at best price"
21869,Women Solid Top,FableStreet,4.0,19,1495,1046,"XS,S,M,L,XL",tops/fablestreet/fablestreet-women-rust-solid-top/10585706/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/9/6/a86a206b-2a88-4a99-b10b-3b83ab3d1e211567745496913-1.jpg",tops,fablestreet,449,30,"clothing,women-clothing,tops,fablestreet-tops",Haryana - 122016,Buy FableStreet Women Rust Solid Top - Tops for Women from FableStreet at Rs. 1046. Style ID: 10585706,"FableStreet Women Rust Solid Top,  FableStreet, Tops, Topwear, Apparel, Apparel for Women, Buy FableStreet Women Rust Solid Top Online in India, Buy Tops at best price"
21870,Casual Shirt,Allen Solly Woman,0.0,0,1299,1026,"XS,S,M,L,XL,XXL,3XL",shirts/allen-solly-woman/allen-solly-woman-women-multicoloured-printed-casual-shirt/18445522/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18445522/2022/5/27/623ce621-2a41-4731-9d85-fa70397245f11653640432553AllenSollyMulticolouredShirt1.jpg",shirts,allen-solly-woman,273,21,"clothing,women-clothing,shirts,allen-solly-woman-shirts",Karnataka - 560044,Buy Allen Solly Woman Women Multicoloured Printed Casual Shirt - Shirts for Women from Allen Solly Woman at Rs. 1026. Style ID: 18445522,"Allen Solly Woman Women Multicoloured Printed Casual Shirt,  Allen Solly Woman, Shirts, Topwear, Apparel, Apparel for Women, Buy Allen Solly Woman Women Multicoloured Printed Casual Shirt Online in India, Buy Shirts at best price"
21871,Women Stretchable Jeans,DressBerry,0.0,0,2099,1154,"26,28,30,32,34,36",jeans/dressberry/dressberry-women-blue-stretchable-jeans/16860154/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16860154/2022/6/14/67b9210d-191e-422a-a057-2d016250160c1655187568877-DressBerry-Women-Jeans-4991655187568149-1.jpg",jeans,dressberry,945,45,"clothing,women-clothing,jeans,dressberry-jeans",Delhi - 110019,Buy DressBerry Women Blue Stretchable Jeans - Jeans for Women from DressBerry at Rs. 839. Style ID: 16860154,"DressBerry Women Blue Stretchable Jeans,  DressBerry, Jeans, Bottomwear, Apparel, Apparel for Women, Buy DressBerry Women Blue Stretchable Jeans Online in India, Buy Jeans at best price"
21872,Non Padded Plunge Bra,mod & shy,4.1,52,999,509,"32A,32B,34A,34B,36A,36B,36C,38A,38B",bra/mod--shy/mod--shy-beige-solid-non-wired-non-padded-plunge-bra-ms178/11891994/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11891994/2020/5/29/4a9c5b36-4e37-4abf-9768-afa0ee4c82e51590749309106modshybeige1.jpg",bra,mod--shy,490,49,"clothing,women-clothing,bra,mod-and-shy-bra",Delhi - 110092,Buy Mod & Shy Beige Solid Non Wired Non Padded Plunge Bra MS178 - Bra for Women from Mod & Shy at Rs. 449. Style ID: 11891994,"Mod & Shy Beige Solid Non Wired Non Padded Plunge Bra MS178,  Mod & Shy, Bra, Innerwear, Apparel, Apparel for Women, Buy Mod & Shy Beige Solid Non Wired Non Padded Plunge Bra MS178 Online in India, Buy Bra at best price"
